Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std,Rolling_Volatility,ATR,GARCH_Volatility
4/27/2017,62.00801468,62.10792562,61.3813088,61.89902597,34971000,0.006486891,0.002113875,0.006132368,0.006132368,0.663039985,0.011908375
4/28/2017,62.1805954,62.79822357,61.48122569,62.5893239,39548800,0.0027832,0.002069737,0.00612378,0.00612378,0.723375508,0.011678366
5/1/2017,63.04346466,63.1706228,62.21692986,62.38041988,31954400,0.013876825,0.00264945,0.006669466,0.006669466,0.764248452,0.011334062
5/2/2017,62.9435463,63.31593595,62.78913407,63.31593595,23906100,-0.001584912,0.002805543,0.006523165,0.006523165,0.752570609,0.012055178
5/3/2017,62.74371338,63.01619205,62.40764873,63.01619205,28928000,-0.003174796,0.00250951,0.006658948,0.006658948,0.770087142,0.011672942
5/4/2017,62.49846649,62.74370488,62.34406124,62.69828831,21749400,-0.003908709,0.002443401,0.0067185,0.0067185,0.73959553,0.011439422
5/5/2017,62.67105484,62.69830202,62.20783206,62.58022861,19128800,0.002761481,0.002451813,0.006718803,0.006718803,0.73959664,0.011299277
5/8/2017,62.61655426,62.71646518,62.14424682,62.64380143,18566100,-0.000869629,0.002446369,0.006721586,0.006721586,0.744787406,0.011029534
5/9/2017,62.70739746,62.92538184,62.38041743,62.54390745,22858400,0.001450786,0.002633102,0.006634572,0.006634572,0.727919283,0.010828506
5/10/2017,62.95261383,63.17968285,62.59838671,62.66196576,17977800,0.003910486,0.00286678,0.006590819,0.006590819,0.723378571,0.010638776
5/11/2017,62.1805954,62.42583388,61.87178478,62.08976915,28789400,-0.012263485,0.002444495,0.007276545,0.007276545,0.719484559,0.010537772
5/12/2017,62.10790634,62.31681286,61.79909585,62.31681286,18714100,-0.001168999,0.002600671,0.007156874,0.007156874,0.674719456,0.011619613
5/15/2017,62.15333557,62.19875215,61.37221755,61.88993466,31530300,0.000731456,0.002229246,0.007045063,0.007045063,0.700669624,0.011308781
5/16/2017,63.40481949,63.43222285,62.26296644,62.32690993,34956000,0.020135426,0.003304744,0.008037856,0.008037856,0.747254016,0.01102337
5/17/2017,61.64179611,63.12163316,61.5961192,62.92980269,30548800,-0.027805826,0.002182063,0.010501258,0.010501258,0.824545692,0.012992862
5/18/2017,61.85189056,62.23555149,61.33120589,61.56871326,25201300,0.003408312,0.001998858,0.010443253,0.010443253,0.795070529,0.016641858
5/19/2017,61.83362579,62.20814995,61.59611842,61.66006191,26961100,-0.000295299,0.001297065,0.010077892,0.010077892,0.768070825,0.015444934
5/22/2017,62.52786636,62.57354327,61.66006089,62.01631846,16237600,0.011227557,0.001007542,0.009677713,0.009677713,0.79569086,0.014429619
5/23/2017,62.73796463,62.80190811,62.46391715,62.77450476,15425800,0.003360074,0.000886778,0.009630038,0.009630038,0.776365692,0.014100036
5/24/2017,62.82017136,62.92065496,62.52785731,62.91152516,14593900,0.001310319,0.001018558,0.009616198,0.009616198,0.775876086,0.013323265
5/25/2017,63.59661484,63.83411512,62.9480435,63.00285019,21854100,0.01235978,0.001312202,0.009878072,0.009878072,0.813267072,0.012657747
5/26/2017,63.90721893,64.14472628,63.5052845,63.76106539,19827900,0.004883972,0.001417241,0.009905668,0.009905668,0.818068745,0.01283905
5/30/2017,64.31832123,64.31832123,63.73368588,63.75195944,17072800,0.006432799,0.00104504,0.009546195,0.009546195,0.820902384,0.01234004
5/31/2017,63.79760361,64.61973911,63.77020025,64.42790866,30436400,-0.008095945,0.000719488,0.009749462,0.009749462,0.840062578,0.012019711
6/1/2017,64.03510284,64.50098073,63.441338,64.1629898,21603600,0.003722698,0.001064363,0.009726424,0.009726424,0.838549269,0.012131741
6/2/2017,65.55149841,65.64284526,64.16300127,64.34570193,34770300,0.023680692,0.002443833,0.010872881,0.010872881,0.916408227,0.011723648
6/5/2017,66.02651215,66.58373701,65.59717427,65.74333481,33316800,0.007246421,0.00266808,0.010925898,0.010925898,0.93110137,0.014237901
6/6/2017,66.24575043,66.33710426,66.01737979,66.04479012,31511100,0.003320458,0.002877584,0.01089462,0.01089462,0.86258974,0.013608444
6/7/2017,66.12700653,66.47412742,65.72507195,66.35537719,22301800,-0.001792476,0.002715421,0.010941014,0.010941014,0.786900825,0.012917062
6/8/2017,65.72504425,66.24572885,65.31398003,66.23659904,24588300,-0.00607864,0.002215965,0.01111028,0.01111028,0.788858198,0.012378977
6/9/2017,64.23609161,65.84382283,62.65576376,65.80728269,49187400,-0.022654266,0.001696426,0.012028045,0.012028045,0.972860164,0.012210843
6/12/2017,63.74278641,63.8889469,62.23553939,63.25864196,47761700,-0.007679564,0.001370897,0.012196597,0.012196597,1.05050801,0.01488718
6/13/2017,64.53752899,64.69281932,63.90722394,63.96203065,25258600,0.012467961,0.001957723,0.012444046,0.012444046,1.094225292,0.014363254
6/14/2017,64.19039917,64.94859116,63.42307737,64.77503426,25510700,-0.005378728,0.000682015,0.011772129,0.011772129,1.175133588,0.01418361
6/15/2017,63.85243988,64.13561728,62.84761034,63.27694134,26068700,-0.005264951,0.001809059,0.009818034,0.009818034,1.198622521,0.013605203
6/16/2017,63.94378662,63.97118999,63.23127126,63.69714937,48345100,0.001430591,0.001710173,0.009811036,0.009811036,1.205799447,0.013127613
6/19/2017,64.73849487,64.80243836,64.26348016,64.4005039,23798300,0.012428233,0.002346349,0.0100829,0.0100829,1.225372046,0.012497317
6/20/2017,63.86153412,64.73847606,63.824994,64.69279917,21512200,-0.013546202,0.001107661,0.010449485,0.010449485,1.229940761,0.012724551
6/21/2017,64.19039917,64.51012356,63.8889553,64.13559246,19891100,0.005149658,0.00119714,0.010477412,0.010477412,1.200579812,0.013418029
6/22/2017,64.18128967,64.48273364,63.67887145,64.43706369,22965700,-0.000141914,0.001124529,0.010481618,0.010481618,1.143159795,0.012823403
6/23/2017,65.04908752,65.08562766,63.87069427,64.02598462,27617300,0.013521041,0.001182592,0.010550124,0.010550124,1.156209423,0.012259358
6/26/2017,64.42790222,65.50581156,64.34569216,65.22263429,19607000,-0.009549485,0.000460919,0.010774869,0.010774869,1.216237632,0.012691432
6/27/2017,63.22211456,64.10819358,63.19471121,64.0442501,25215100,-0.018715302,-0.000796486,0.011485233,0.011485233,1.250818742,0.012822669
6/28/2017,63.7610817,63.79761486,62.83846241,63.22212339,25806200,0.008524978,3.46E-05,0.011530499,0.011530499,1.252776145,0.014432422
6/29/2017,62.56440735,63.47788974,62.199013,63.37740612,28918700,-0.0187681,-0.00108998,0.01222754,0.01222754,1.136633976,0.013857642
6/30/2017,62.96634674,63.37741106,62.79278284,62.82932298,24161100,0.00642441,-0.001952794,0.01092735,0.01092735,1.051809082,0.015171099
7/3/2017,62.27209473,63.57837486,62.13507097,63.33173768,16165500,-0.011025763,-0.002866403,0.010881496,0.010881496,1.087042724,0.014327179
7/5/2017,63.10335922,63.43221341,62.31776388,62.35430401,21176300,0.013348909,-0.002364981,0.011400284,0.011400284,1.060943073,0.01427965
7/6/2017,62.63747406,62.82930449,62.22640986,62.36342661,21117600,-0.00738289,-0.002644501,0.011453916,0.011453916,1.027668826,0.014223825
7/7/2017,63.45050049,63.79762137,62.75625176,62.75625176,16878300,0.012979873,-0.001691576,0.011935833,0.011935833,1.057685153,0.013800895
7/10/2017,63.92550278,64.17213996,63.21298064,63.45048802,15014500,0.007486187,-0.000184553,0.011017194,0.011017194,1.064864266,0.01380333
7/11/2017,63.93464279,64.56494799,63.71540893,63.94377957,17460000,0.000142979,0.000206574,0.010875045,0.010875045,1.060295566,0.01327051
7/12/2017,64.99427795,65.11302816,64.44618988,64.57407686,17750900,0.016573725,0.000411862,0.011153863,0.011153863,1.098138133,0.012621304
7/13/2017,65.56062317,65.8072673,65.14042214,65.31398601,20269800,0.00871377,0.001116487,0.011213773,0.011213773,1.098790073,0.013433281
7/14/2017,66.48323822,66.93084258,65.73418304,65.98995696,25868100,0.014072701,0.00208337,0.011465437,0.011465437,1.109881931,0.013065441
7/17/2017,67.00395203,67.0952989,66.42846046,66.50154074,21803900,0.007832257,0.002403453,0.011535399,0.011535399,1.074647578,0.013380576
7/18/2017,66.95828247,67.04049257,66.37365412,66.76644498,26435300,-0.000681595,0.001747962,0.011305963,0.011305963,1.034193823,0.012953199
